cm_id,claim_id,start_date,end_date,pl,productmodel,partno,totalamount,program_number,program_name,descr,actual_activity,reseller,claim_status,business_type,activity_subtype,activity_subtype_id
32958,12195,2020-08-02T00:00:00.000+0000,2020-08-29T00:00:00.000+0000,8A- (7CC63AA),,,16000,10325,Sponsored Products - Laser Mar-Aug,MARKET DEVELOPMENT FUNDS,Ad Funding,Best Buy,Approved,OPS HW,Search,Sponsored_product
60624,23732,2022-05-29T00:00:00.000+0000,2022-06-04T00:00:00.000+0000,MS- (544H8A),HyperXCloudXStingerCoreHX-HSCSCX-BK,4P5J9AA,246.5,HAIS-DH-A01922,Fred Meyer Promo 5/29 to 7/2,undefined,Instant Savings,D&H,Approved,HyperX,UNKNOWN,UNKNOWN
59615,23303,2022-11-14T00:00:00.000+0000,2022-11-19T00:00:00.000+0000,MS- (544H8A),HXCLCWLGAMHS,4P5D5AA,6138,HAIS-TG-X12723,TARGET10-30-2022-12-03-2022,undefined,Instant Savings,Target,Rejected,HyperX,UNKNOWN,UNKNOWN
60626,23732,2022-06-05T00:00:00.000+0000,2022-06-11T00:00:00.000+0000,MS- (544H8A),HyperXStingerCorePS5HX-HSCSC-BK,4P5J8AA,182,HAIS-DH-A01922,Fred Meyer Promo 5/29 to 7/2,undefined,Instant Savings,D&H,Approved,HyperX,UNKNOWN,UNKNOWN
31220,11051,2019-07-14T00:00:00.000+0000,2019-07-20T00:00:00.000+0000,5M- (7CC52AA),HP Tango Printer,2RY54A,180,8731,Bundle Program - FY'20 Jun - Aug,SPECIAL NEGOTIATED DISCOUNT,IR program,Best Buy,Approved,HPS HW,Program,Other
60181,23563,2023-01-27T00:00:00.000+0000,2023-01-27T00:00:00.000+0000,L8- (390S2AA),,,3000,13081,Staples Region 3 DM Training,undefined,RSR Training,Staples,Approved,OPS HW,,
38673,14806,2020-08-09T00:00:00.000+0000,2020-08-15T00:00:00.000+0000,AU- (7CC70AA),Prem + Photo Soft Gloss 4x6 100 sht,CR666A,640.8,10898,20% off HP Media BBY,SPECIAL NEGOTIATED DISCOUNT,IR program,Best Buy,Approved,Ink and Media,UNKNOWN,UNKNOWN
31226,11051,2019-07-21T00:00:00.000+0000,2019-07-27T00:00:00.000+0000,2N- (7CC42AA),DJ 3755 AiO Blue,J9V90A,25,8731,Bundle Program - FY'20 Jun - Aug,SPECIAL NEGOTIATED DISCOUNT,IR program,Best Buy,Approved,HPS HW,Program,Other
36373,14287,2020-01-01T00:00:00.000+0000,2020-03-31T00:00:00.000+0000,7T- (7CC62AA),,,264.35,9940,ASP New Age Stay Healthy - Jan-Mar 2020,Sales goal Attainment,Margin Enhancement,New Age,Approved,HPS HW,Program,Other
24057,7971,2019-07-01T00:00:00.000+0000,2019-09-30T00:00:00.000+0000,2N- (7CC42AA),,,886.73,8965,New Age Stay Healthy - Jul-Sep 2019 ,Sales goal Attainment,other Margin Enhancement activities,New Age,Approved,HPS HW,UNKNOWN,UNKNOWN
57014,22546,2022-11-27T00:00:00.000+0000,2022-12-03T00:00:00.000+0000,1M- (4XM00A),TP01-2096,318G8AA,3350,AAD-OD-D13722,FQ123DTAdSupport,undefined,Ad Funding,Office Depot,Approved,PC,,
36697,14367,2020-09-14T00:00:00.000+0000,2020-09-20T00:00:00.000+0000,2Q- (7CC44AA),HP Color LaserJet Pro MFP M283fdw Prntr,7KW75A,10000,10792 ,Ad Funds - FY'21 - H2 HPS Laser,MARKET DEVELOPMENT FUNDS,Ad Funding,Best Buy,Approved,HPS HW,Program,Advertising
59076,23123,2022-12-28T00:00:00.000+0000,2023-01-15T00:00:00.000+0000,KV- (4XM40A),15-EU1073CL,644F0UA,9975,AIS-CO-N01123,Costco C2'22 Warehouse NB IR Program ,undefined,Instant Savings,Costco,Approved,PC,Program,Other
61121,23780,2022-12-13T00:00:00.000+0000,2023-01-08T00:00:00.000+0000,1M- (4XM00A),,,80154,,,,,,,,UNKNOWN,UNKNOWN
57018,22546,2022-11-27T00:00:00.000+0000,2022-12-03T00:00:00.000+0000,1M- (4XM00A),24-cb1256,577F5AA,3200,AAD-OD-D13722,FQ123DTAdSupport,undefined,Ad Funding,Office Depot,Approved,PC,,
36372,14287,2020-01-01T00:00:00.000+0000,2020-03-31T00:00:00.000+0000,5M- (7CC52AA),,,729.23,9940,ASP New Age Stay Healthy - Jan-Mar 2020,Sales goal Attainment,Margin Enhancement,New Age,Approved,HPS HW,Program,Other
57891,22826,2022-10-11T00:00:00.000+0000,2022-10-12T00:00:00.000+0000,1M- (4XM00A),TG01-2022,,548460,AAD-AM-M08022,Amazon 2022 Prime Day DT/MTR Ad Support,undefined,Ad Funding,Amazon,Approved,PC,,
27084,8710,2020-03-01T00:00:00.000+0000,2020-05-30T00:00:00.000+0000,7T- (7CC62AA),HP OfficeJet Pro 9015 AiO Printer,1KR42A,1290,10384,ASP-Brandsmart Q2 Floor Focus,Sales goal Attainment,Pay for Performance 2nd Tier,New Age,Approved,HPS HW,Program,Other
44826,17266,2022-02-01T00:00:00.000+0000,2022-02-28T00:00:00.000+0000,LE -(390S6AA),,,6250,12090,ASP: Tax Amplification Package,undefined,Ad Funding,Amazon,Approved,HPS HW,Program,Amplification
44825,17266,2022-02-01T00:00:00.000+0000,2022-02-28T00:00:00.000+0000,5M- (7CC52AA),,,18750,12090,ASP: Tax Amplification Package,undefined,Ad Funding,Amazon,Approved,HPS HW,Program,Amplification
41265,15523,2021-07-19T00:00:00.000+0000,2021-07-25T00:00:00.000+0000,2Q- (7CC44AA),HP LaserJet Pro M15w Printer,W2G51A,30000,11374 ,Ad Funds - FY'22 - H1 HPS Laser,MARKET DEVELOPMENT FUNDS,Ad Funding,Best Buy,Approved,HPS HW,Program,Advertising
50410,20194,2022-07-12T00:00:00.000+0000,2022-07-13T00:00:00.000+0000,MS- (544H8A),HyperXCloudIIRedKHX-HSCP-RD,4P5M0AA,156977.04,HAIS-AM-X00422,Amazon Promo 7-12 to 7-13-22 Prime Deals		,undefined,Instant Savings,Amazon,Approved,HyperX,Program,Prime
45064,17371,2022-04-13T00:00:00.000+0000,2022-04-24T00:00:00.000+0000,KV- (4XM40A),17-CN1053CL,4S324UA,113850,AIS-CO-N18121,Costco C2'21 Warehouse NB IR Program,undefined,Instant Savings,Costco,Approved,PC,Program,Other
55857,22217,2022-11-01T00:00:00.000+0000,2022-11-30T00:00:00.000+0000,MS- (544H8A),HyperXCloudStingerRedHX-HSCS-BK,4P5L7AA,1590,HAIS-DH-X04222,Staples via D&H HyperX 9.1.22 to 12.31.22,undefined,Instant Savings,D&H,Approved,HyperX,UNKNOWN,UNKNOWN
48833,19527,2022-06-20T00:00:00.000+0000,2022-06-26T00:00:00.000+0000,1M- (4XM00A),TP01-2234,318G6AA,137700,AIS-BB-D04822,Best Buy Cycle IRs_Tower_Q3'22,undefined,Instant Savings,Best Buy,Approved,PC,UNKNOWN,UNKNOWN
57452,22224,2022-10-15T00:00:00.000+0000,2022-10-30T00:00:00.000+0000,AU-(7CC70AA),,,10614.14,12718,Walmart Photo Paper Price Protection,undefined,MIR,Wal-Mart,Approved,Ink and Media,UNKNOWN,UNKNOWN
41707,15656,2021-08-01T00:00:00.000+0000,2021-09-30T00:00:00.000+0000,2Q- (7CC44AA),,,7875,11750,Quill - BTS '21 LJ HPS Digital Online ,MARKET DEVELOPMENT FUNDS,Ad Funding,Staples,Approved,HPS HW,BTS,BTS
58311,22465,2022-04-24T00:00:00.000+0000,2022-04-30T00:00:00.000+0000,MS- (544H8A),HyperXCloudIIGunmetalKHX-HSCP-GM,4P5L9AA,295,HAIS-BB-X01422,Best Buy Apr Promo 04-24-2022 - 04-30-2022,undefined,Instant Savings,Best Buy,Approved,HyperX,UNKNOWN,UNKNOWN
61481,23966,2023-01-29T00:00:00.000+0000,2023-02-25T00:00:00.000+0000,2N- (7CC42AA),,,70000,12861,Dot Com Growth Plan - Inkjet Dec-Feb,undefined,IR program,Best Buy,Approved,HPS HW,,
54978,21645,2022-05-22T00:00:00.000+0000,2022-05-28T00:00:00.000+0000,MS- (544H8A),HyperXPulsefireCoreBlackHX-MC004B,4P4F8AA,827.75,HAIS-BB-X00722,Best Buy Ret Promo 5/22 to 5/28,undefined,Instant Savings,Best Buy,Approved,HyperX,UNKNOWN,UNKNOWN
61483,23966,2023-01-29T00:00:00.000+0000,2023-02-25T00:00:00.000+0000,GC - (7CC91AA),,,10000,12861,Dot Com Growth Plan - Inkjet Dec-Feb,undefined,IR program,Best Buy,Approved,HPS HW,,
59469,23218,2022-10-31T00:00:00.000+0000,2022-10-31T00:00:00.000+0000,MS- (544H8A),,,1367.93,HAOR-AM-X00722,Born to Run 2022,undefined,MIR,Amazon,Approved,HyperX,UNKNOWN,UNKNOWN
22638,7630,2019-09-30T00:00:00.000+0000,2019-12-31T00:00:00.000+0000,GK- (7CC97AA),,,20000,9531,WB ARS Support and training ,MARKET DEVELOPMENT FUNDS,RSR Training,Essendant,Approved,OPS Toner,,
58310,22465,2022-04-24T00:00:00.000+0000,2022-04-30T00:00:00.000+0000,MS- (544H8A),HyperXCloudFlightHX-HSCF-BK/AM,4P5L4AA,40,HAIS-BB-X01422,Best Buy Apr Promo 04-24-2022 - 04-30-2022,undefined,Instant Savings,Best Buy,Approved,HyperX,UNKNOWN,UNKNOWN
53395,21309,2022-04-01T00:00:00.000+0000,2022-07-31T00:00:00.000+0000,KV- (4XM40A),,,12444,AAD-NA-N07122,Marines Via NAE 2022 Cycle Funding,undefined,Ad Funding,New Age,Approved,PC,Program,Advertising
41429,15556,2021-01-01T00:00:00.000+0000,2021-06-30T00:00:00.000+0000,LE-(390S6AA),,,6418.16,11216,"H1 2021 LES Showcase & Growth (2Q,LE)",Sales goal Attainment,Stretch Goal,Office Depot,Approved,HPS HW,,
55068,21918,2022-10-01T00:00:00.000+0000,2022-10-31T00:00:00.000+0000,MS- (544H8A),HyperXFURYSMousePadHX-MPFS-XL,4P5Q9AA,67.5,HAIS-DH-X05422,Beach Camera Pricing 9/1/2022 to 12/31/2022,undefined,Instant Savings,D&H,Approved,HyperX,UNKNOWN,UNKNOWN
61636,23990,2023-01-01T00:00:00.000+0000,2023-01-01T00:00:00.000+0000,2N- (7CC42AA),,,43750,12666,ASP: Holiday EGG Amplification Package,undefined,Ad Funding,Amazon,Submitted,HPS HW,Holiday,Holiday
48541,19399,2022-05-29T00:00:00.000+0000,2022-06-11T00:00:00.000+0000,KV- (4XM40A),15-EF2040TG,4N6P4UA,26560,AEL-2X-N05222,Notebook EOL FQ2'22 Acceleration,undefined,End Of Life,Target,Approved,PC,UNKNOWN,UNKNOWN
49359,19693,2022-05-29T00:00:00.000+0000,2022-06-04T00:00:00.000+0000,MS- (544H8A),HyperXPuddingKeycapsHKCPXA-BK/G,4P5P4AA,943.04,HAMC-AM-X04122,Amazon Promos 5-29 to 6-4		,undefined,Meet Competition,Amazon,Approved,HyperX,UNKNOWN,UNKNOWN
44766,17241,2022-01-01T00:00:00.000+0000,2022-01-31T00:00:00.000+0000,C5- (7CC72AA),,,1166.67,11986,ASP: OPS - AVS program - 1H 2022 ,MARKET DEVELOPMENT FUNDS,Ad Funding,Amazon,Approved,OPS HW A4 & Scanners,,
25033,8241,2020-02-23T00:00:00.000+0000,2020-02-29T00:00:00.000+0000,7T- (7CC62AA),HP OfficeJet Pro 8035 All-in-One Printer,4KJ65A,19.5,9815,"Trade in and Recycle - Jan-Mar, 2020",SPECIAL NEGOTIATED DISCOUNT,MIR,Best Buy,Reversed,HPS HW,Program,Other
47163,18872,2022-02-01T00:00:00.000+0000,2022-04-30T00:00:00.000+0000,1N- (7CC38AA),,,580000,12122,Staples Ink Collaborative Digital Co-op ,undefined,Ad Funding,Staples,Approved,Ink and Media,Digital,Digital
25045,8241,2020-02-23T00:00:00.000+0000,2020-02-29T00:00:00.000+0000,7T- (7CC62AA),HP OfficeJet Pro 9015 AiO Printer,1KR42A,2256,9815,"Trade in and Recycle - Jan-Mar, 2020",SPECIAL NEGOTIATED DISCOUNT,MIR,Best Buy,Reversed,HPS HW,Program,Other
39181,14931,2020-11-22T00:00:00.000+0000,2021-02-20T00:00:00.000+0000,2Q- (7CC44AA),,,25000,11131,Staples Laserjet Banner Ads - q1 2021 ,MARKET DEVELOPMENT FUNDS,Ad Funding,Staples,Approved,HPS HW,Display,Banner
29554,9916,2020-03-08T00:00:00.000+0000,2020-03-14T00:00:00.000+0000,8A- (7CC63AA),HP Color LaserJet Pro MFP M479fdw Prntr,W1A80A,675,9816,"Trade in and Recycle - Jan-Mar, 2020 OPS ",SPECIAL NEGOTIATED DISCOUNT,MIR,Best Buy,Approved,OPS HW,Program,Other
59610,23298,2022-10-30T00:00:00.000+0000,2022-11-05T00:00:00.000+0000,MS- (544H8A),HyperXPulsefireHasteWtPkHMSH1-A-WT/G,4P5E4AA,2457,HAIS-TG-X12723,TARGET10-30-2022-12-03-2022,undefined,Instant Savings,Target,Approved,HyperX,UNKNOWN,UNKNOWN
37183,14416,2020-04-01T00:00:00.000+0000,2020-06-30T00:00:00.000+0000,2Q- (7CC44AA),,,1015.84,10350,ASP - CQ2'20 Printer Share Agreement,Sales goal Attainment,Margin Enhancement,Costco,Approved,HPS HW,Program,Other
54869,21851,2022-10-30T00:00:00.000+0000,2022-10-30T00:00:00.000+0000,1M- (4XM00A),TG02-0014,575M7AA,2240,AEL-2X-D06722,FQ2'22 DT $10M EOL Program,undefined,End Of Life,Best Buy,Approved,PC,Program,Other
49360,19693,2022-05-29T00:00:00.000+0000,2022-06-04T00:00:00.000+0000,MS- (544H8A),HyperXAlloyElite2RedHKBE2X-1X-/G,4P5N3AA,2716.6,HAMC-AM-X04122,Amazon Promos 5-29 to 6-4		,undefined,Meet Competition,Amazon,Approved,HyperX,UNKNOWN,UNKNOWN
38089,14655,2020-08-01T00:00:00.000+0000,2020-10-31T00:00:00.000+0000,GJ- (7CC96AA),,,27940.43,10864,Ray Morgan Q420 OEM Growth Program,Sales goal Attainment,Stretch Goal,Supplies Network,Approved,Toner,,
49351,19693,2022-05-29T00:00:00.000+0000,2022-06-04T00:00:00.000+0000,MS- (544H8A),HyperXCloudFlightHX-HSCF-BK/AM,4P5L4AA,2048.64,HAMC-AM-X04122,Amazon Promos 5-29 to 6-4		,undefined,Meet Competition,Amazon,Approved,HyperX,UNKNOWN,UNKNOWN
61572,23974,2022-06-12T00:00:00.000+0000,2022-07-02T00:00:00.000+0000,MS- (544H8A),HyperXQuadCastBlk-RdHyperX-MICQC-BK,4P5P6AA,410.8,HAIS-MS-X00322,Microsoft Promo 6-12 to 7-2-22 ,undefined,Instant Savings,Microsoft,Rejected,HyperX,UNKNOWN,UNKNOWN
54057,21554,2022-04-01T00:00:00.000+0000,2022-06-30T00:00:00.000+0000,2N- (7CC42AA),,,241.27,12220,New Age Stay Healthy,undefined,Margin Enhancement,New Age,Approved,HPS HW,UNKNOWN,UNKNOWN
54060,21554,2022-04-01T00:00:00.000+0000,2022-06-30T00:00:00.000+0000,DU- (7CC74AA),,,339.02,12220,New Age Stay Healthy,undefined,Margin Enhancement,New Age,Approved,HPS HW,UNKNOWN,UNKNOWN
49299,19687,2022-04-24T00:00:00.000+0000,2022-04-30T00:00:00.000+0000,MS- (544H8A),HyperXPulsefireCoreBlackHX-MC004B,4P4F8AA,349.2,HAMC-AM-X03322,Amazon Promos 4-24 to 4-30		,undefined,Meet Competition,Amazon,Cancelled,HyperX,UNKNOWN,UNKNOWN
54061,21554,2022-04-01T00:00:00.000+0000,2022-06-30T00:00:00.000+0000,LE -(390S6AA),,,603.83,12220,New Age Stay Healthy,undefined,Margin Enhancement,New Age,Approved,HPS HW,UNKNOWN,UNKNOWN
43418,16126,2021-07-26T00:00:00.000+0000,2021-12-31T00:00:00.000+0000,8A- (7CC63AA),HP Color LaserJet Pro M454dw Printer,W1Y45A,1224,11705,CP Price Increase True-up,SPECIAL NEGOTIATED DISCOUNT,Stock return avoidance,Microcenter,Approved,OPS HW A4 & Scanners,UNKNOWN,UNKNOWN
54576,21708,2022-08-22T00:00:00.000+0000,2022-09-21T00:00:00.000+0000,KV- (4XM40A),14A-CA0042CL,446R9UA,9480,AEL-2X-N10022,FQ3'22 Notebook EOL Program,undefined,End Of Life,Sams Club,Approved,PC,Program,Other
49303,19687,2022-04-24T00:00:00.000+0000,2022-04-30T00:00:00.000+0000,MS- (544H8A),HyperXAlloyOriginsCoreHX-KB7RDX,4P5P3AA,480.24,HAMC-AM-X03322,Amazon Promos 4-24 to 4-30		,undefined,Meet Competition,Amazon,Cancelled,HyperX,UNKNOWN,UNKNOWN
41810,15635,2021-08-28T00:00:00.000+0000,2021-08-28T00:00:00.000+0000,8A- (7CC63AA),,,45000,11409,Dot Com Growth Plan - Laser June-Aug,SPECIAL NEGOTIATED DISCOUNT,MIR,Best Buy,Approved,OPS HW A4 & Scanners,,
41221,15513,2021-07-19T00:00:00.000+0000,2021-07-31T00:00:00.000+0000,5M- (7CC52AA),,,75000,11483,BTS Brand Campaign - Gen Z ,MARKET DEVELOPMENT FUNDS,Ad Funding,Best Buy,Approved,HPS HW,BTS,BTS
49301,19687,2022-04-24T00:00:00.000+0000,2022-04-30T00:00:00.000+0000,MS- (544H8A),HyperXCloudAlphaSBlueHX-HSCAS-BL/WW,4P5L3AA,3960.21,HAMC-AM-X03322,Amazon Promos 4-24 to 4-30		,undefined,Meet Competition,Amazon,Cancelled,HyperX,UNKNOWN,UNKNOWN
56838,22505,2022-08-26T00:00:00.000+0000,2022-08-26T00:00:00.000+0000,1M- (4XM00A),TG01-1260,,11500,AEL-2X-D06722 ,FQ2'22 DT $10M EOL Program,undefined,End Of Life,Amazon,Approved,PC,Program,Other
29511,9909,2020-03-08T00:00:00.000+0000,2020-03-14T00:00:00.000+0000,5M- (7CC52AA),ENVY 6255 Photo,K7G18A,180,9815 ,"Trade in and Recycle - Jan-Mar, 2020",SPECIAL NEGOTIATED DISCOUNT,MIR,Best Buy,Approved,HPS HW,Program,Other
42373,15836,2021-04-01T00:00:00.000+0000,2021-06-30T00:00:00.000+0000,5M- (7CC52AA),,,2485.31,11394,New Age Stay Healthy - April - June 2021,Sales goal Attainment,Margin Enhancement,New Age,Approved,HPS HW,UNKNOWN,UNKNOWN
22505,7604,2019-09-08T00:00:00.000+0000,2019-09-15T00:00:00.000+0000,7T- (7CC62AA),HP OfficeJet Pro 9015 AiO Printer,1KR42A,2241,8638,"Trade in and Recycle - HPS H2, 2019 ",SPECIAL NEGOTIATED DISCOUNT,IR program,Best Buy,Reversed,HPS HW,Program,Other
22496,7604,2019-09-08T00:00:00.000+0000,2019-09-15T00:00:00.000+0000,2N- (7CC42AA),DJ 3755 AiO White,J9V91A,81,8638,"Trade in and Recycle - HPS H2, 2019 ",SPECIAL NEGOTIATED DISCOUNT,IR program,Best Buy,Reversed,HPS HW,Program,Other
36754,14382,2020-09-01T00:00:00.000+0000,2020-09-30T00:00:00.000+0000,4H- (7CC47AA),,,1562.67,10393,HPS - Amazon A+ Premium - 2H 2020 - 6 months,MARKET DEVELOPMENT FUNDS,Ad Funding,Amazon,Approved,HPS HW,,
27046,8696,2020-02-01T00:00:00.000+0000,2020-04-30T00:00:00.000+0000,1N- (7CC38AA),,,525000,10102,Staples Ink Collaborative Digital Co-op,MARKET DEVELOPMENT FUNDS,Ad Funding,Staples,Approved,HPS INK,Digital,Digital
47889,19179,2022-05-01T00:00:00.000+0000,2022-05-14T00:00:00.000+0000,MS- (544H8A),HyperXQuadCastBlk-RdHyperX-MICQC-BK,4P5P6AA,8764,HAIS-TG-X01022,Target May Promo 5/1/2022-6/4/2022,undefined,Instant Savings,Target,Approved,HyperX,UNKNOWN,UNKNOWN
39287,14963,2021-01-31T00:00:00.000+0000,2021-02-27T00:00:00.000+0000,4H- (7CC47AA),,,555.55,10799 , Paid Search - Inkjet Printers  ,MARKET DEVELOPMENT FUNDS,Ad Funding,Best Buy,Approved,HPS HW,Search,Search
37314,14492,2020-08-01T00:00:00.000+0000,2020-08-31T00:00:00.000+0000,E5- (7CC77AA),,,289.66,10847,Q4 20 Toner 1% CX Program,Sales goal Attainment,Margin Enhancement,Amazon,Approved,OPS Toner,Program,Other
36755,14382,2020-09-01T00:00:00.000+0000,2020-09-30T00:00:00.000+0000,DU- (7CC74AA),,,1562.34,10393,HPS - Amazon A+ Premium - 2H 2020 - 6 months,MARKET DEVELOPMENT FUNDS,Ad Funding,Amazon,Approved,HPS HW,,
49119,19627,2022-06-12T00:00:00.000+0000,2022-06-18T00:00:00.000+0000,MS- (544H8A),HyperXStingerCoreW+7.1HHSS1C-BA-BK/G,4P4F0AA,31570.4,,,,,,,,UNKNOWN,UNKNOWN
24721,8180,2019-12-01T00:00:00.000+0000,2019-12-31T00:00:00.000+0000,DU- (7CC74AA),,,1220.33,9746,HPS - AVS program - 1H 2020,MARKET DEVELOPMENT FUNDS,Ad Funding,Amazon,Approved,HPS HW,,
41127,15482,2021-06-01T00:00:00.000+0000,2021-06-30T00:00:00.000+0000,GJ- (7CC96AA),,,36195.11,11480,Q3 21 Toner 1% CX Program,Sales goal Attainment,Margin Enhancement,Amazon,Approved,Toner,Program,Other
25589,8369,2020-03-01T00:00:00.000+0000,2020-04-04T00:00:00.000+0000,DU- (7CC74AA),,,3333.33,10305,Sponsored Products - Inkjet printers,MARKET DEVELOPMENT FUNDS,Ad Funding,Best Buy,Approved,HPS HW,Search,Sponsored_product
50619,20254,2022-05-01T00:00:00.000+0000,2022-05-31T00:00:00.000+0000,MS- (544H8A),,,12332.35,HAOR-AM-X00122,Amazon - Coupons - April/May 2022		,undefined,Other Retailer Payments,Amazon,Approved,HyperX,UNKNOWN,UNKNOWN
55843,22216,2022-11-01T00:00:00.000+0000,2022-11-30T00:00:00.000+0000,MS- (544H8A),HyperXAlloyOrigins65HKBO1T-RD-NO,4P5D6AA,174.8,HAIS-DH-X04522,Military Customers via D&H Distribution Pricing,undefined,Instant Savings,D&H,Approved,HyperX,UNKNOWN,UNKNOWN
38921,14838,2021-01-11T00:00:00.000+0000,2021-01-17T00:00:00.000+0000,8A- (7CC63AA),HP LaserJet Pro MFP M428fdw Printer,W1A30A,20000,10803,Ad Funds - OPS Laser FY'21 H2,MARKET DEVELOPMENT FUNDS,Ad Funding,Best Buy,Cancelled,OPS HW A4 & Scanners,Program,Advertising
54945,21588,2022-07-01T00:00:00.000+0000,2022-09-30T00:00:00.000+0000,2N- (7CC42AA),,,18070.23,12470,H2 2022 HPS Benefit,undefined,Stretch Goal,Office Depot,Approved,HPS HW,UNKNOWN,UNKNOWN
24724,8180,2019-12-01T00:00:00.000+0000,2019-12-31T00:00:00.000+0000,2Q- (7CC44AA),,,1220.16,9746,HPS - AVS program - 1H 2020,MARKET DEVELOPMENT FUNDS,Ad Funding,Amazon,Approved,HPS HW,,
49120,19627,2022-06-12T00:00:00.000+0000,2022-06-18T00:00:00.000+0000,MS- (544H8A),HyperXAlloyElite2RedHKBE2X-1X-/G,4P5N3AA,4282.64,,,,,,,,UNKNOWN,UNKNOWN
60167,23349,2022-03-06T00:00:00.000+0000,2022-03-12T00:00:00.000+0000,MS- (544H8A),HyperXFURYSSpeedHX-MPFS-S-M,4P5Q7AA,9.75,HAMC-BB-X01622,Best Buy Promotions 3/6 - 3/12,undefined,MIR,Best Buy,Approved,HyperX,UNKNOWN,UNKNOWN
60169,23349,2022-03-06T00:00:00.000+0000,2022-03-12T00:00:00.000+0000,MS- (544H8A),HyperXCloudStingerRedHX-HSCS-BK,4P5L7AA,597,HAMC-BB-X01622,Best Buy Promotions 3/6 - 3/12,undefined,MIR,Best Buy,Approved,HyperX,UNKNOWN,UNKNOWN
55851,22216,2022-11-01T00:00:00.000+0000,2022-11-30T00:00:00.000+0000,MS- (544H8A),HyperXChargePlayQuadNSHX-CPQD-U,4P5M7AA,38.64,HAIS-DH-X04522,Military Customers via D&H Distribution Pricing,undefined,Instant Savings,D&H,Approved,HyperX,UNKNOWN,UNKNOWN
49123,19627,2022-06-12T00:00:00.000+0000,2022-06-18T00:00:00.000+0000,MS- (544H8A),HyperXPulsefireHasteBlkHMSH1-A-BK/G,4P5P9AA,2775.3,,,,,,,,UNKNOWN,UNKNOWN
24983,8238,2020-02-09T00:00:00.000+0000,2020-02-15T00:00:00.000+0000,5M- (7CC52AA),ENVY 7855 Photo,K7R96A,1552.5,9815,"Trade in and Recycle - Jan-Mar, 2020",SPECIAL NEGOTIATED DISCOUNT,IR program,Best Buy,Reversed,HPS HW,Program,Other
49112,19627,2022-06-12T00:00:00.000+0000,2022-06-18T00:00:00.000+0000,MS- (544H8A),HyperXAlloyCoreRGBHX-KB5ME2,4P4F5AA,4324.68,,,,,,,,UNKNOWN,UNKNOWN
29369,8751,2019-10-01T00:00:00.000+0000,2019-12-31T00:00:00.000+0000,1D- (7CC37AA),,,22.74,9454,New Age Stay Healthy - Oct-Dec 2019,Sales goal Attainment,other Margin Enhancement activities,New Age,Approved,HPS HW,UNKNOWN,UNKNOWN
25619,8076,2020-01-26T00:00:00.000+0000,2020-02-01T00:00:00.000+0000,7T- (7CC62AA),HP OfficeJet Pro 9025 AiO Printer,1MR66A,1483.5,9815,"Trade in and Recycle - Jan-Mar, 2020 ",SPECIAL NEGOTIATED DISCOUNT,MIR,Best Buy,Approved,HPS HW,Program,Other
24848,8223,2020-02-02T00:00:00.000+0000,2020-02-08T00:00:00.000+0000,8A- (7CC63AA),HP LaserJet Pro MFP M428fdw Printer,W1A30A,472.5,9816,"Trade in and Recycle - Jan-Mar, 2020 OPS",SPECIAL NEGOTIATED DISCOUNT,IR program,Best Buy,Reversed,OPS HW,Program,Other
25612,8076,2020-01-26T00:00:00.000+0000,2020-02-01T00:00:00.000+0000,DU- (7CC74AA),OJP 7740 WF AiO,G5J38A,27,9815,"Trade in and Recycle - Jan-Mar, 2020 ",SPECIAL NEGOTIATED DISCOUNT,MIR,Best Buy,Approved,HPS HW,Program,Other
41533,15593,2021-08-02T00:00:00.000+0000,2021-08-08T00:00:00.000+0000,2N- (7CC42AA),HP DJ 4155e,26Q90A,30000,11369 ,Ad Funds - Inkjet Printers FY'22 H1,MARKET DEVELOPMENT FUNDS,Ad Funding,Best Buy,Approved,HPS HW,Program,Advertising
41472,15572,2021-05-01T00:00:00.000+0000,2021-07-31T00:00:00.000+0000,GP- (7CD00AA),,,2883.27,11507,Staples Contract Auto-Substitution,Sales goal Attainment,Stretch Goal,Staples,Approved,Toner,,
60638,23737,2023-01-01T00:00:00.000+0000,2023-01-31T00:00:00.000+0000,MS- (544H8A),,,156.68,HAPF-AM-X00123,"Amazon US 2023 -  Retail Program, Base Accrual, SVS		",undefined,Stretch Goal,Amazon,Approved,HyperX,,
50835,20340,2022-07-18T00:00:00.000+0000,2022-07-20T00:00:00.000+0000,KV- (4XM40A),15-ew0013dx,698V0UA,277800,AIS-BB-N11222,BBY C2'22 Cycle IR Weller i5,undefined,Instant Savings,Best Buy,Approved,PC,UNKNOWN,UNKNOWN
54743,21783,2022-07-01T00:00:00.000+0000,2022-09-30T00:00:00.000+0000,2G- (7RB34A),,,7500,AAD-NA-M03022,New Age / Newegg 2C22 Ad Support Program,undefined,Ad Funding,New Age,Approved,PC,,
45344,17501,2022-04-04T00:00:00.000+0000,2022-04-10T00:00:00.000+0000,2G- (7RB34A),M27F,,53750,AAD-BB-D02922,Best Buy Q1'23 Monitor AD Funding,undefined,Ad Funding,Best Buy,Approved,PC,Program,Advertising
